"id","course_id","section_type_id","section_type","section_position","status","added_date","modified_date","show_on_menu"
"320","27","28","banner","1","A","0000-00-00 00:00:00","2023-05-20 14:05:33","N"
"321","27","26","program_overview","2","A","2023-05-20 13:30:23","2023-05-20 14:05:33","N"
"322","27","27","promotional_video","3","A","2023-05-20 13:30:23","2023-05-20 14:05:33","N"
"323","27","177","textcontent","4","A","2023-05-20 13:31:13","2025-06-24 12:06:28","Y"
"324","27","178","textcontent","5","A","2023-05-20 13:31:39","2025-06-24 12:06:51","Y"
"325","27","179","textcontent","6","A","2023-05-20 13:32:29","2023-05-20 14:05:33","Y"
"326","27","180","textcontent","7","A","2023-05-20 13:33:04","2026-08-03 18:08:19","Y"
"327","27","16","faculty","9","A","2023-05-20 13:33:56","2023-05-20 14:05:33","Y"
"328","27","18","syllabus","10","A","2023-05-20 13:34:11","2023-05-20 14:05:33","Y"
"329","27","25","course_plan","11","A","2023-05-20 14:08:30","2023-05-20 14:05:33","Y"
"330","27","181","textcontent","8","P","2023-05-20 14:21:59","2026-01-22 21:01:58","Y"
"331","26","182","textcontent","12","P","2023-05-20 14:24:30","2026-01-22 21:01:13","Y"
"332","28","29","banner","1","A","0000-00-00 00:00:00","2025-11-25 14:11:38","N"
"333","28","27","program_overview","2","A","2023-05-21 12:12:52","2025-11-25 14:11:38","N"
"334","28","28","promotional_video","3","A","2023-05-21 12:12:52","2025-11-25 14:11:38","N"
"335","28","183","textcontent","4","A","2023-05-21 12:14:05","2025-11-25 14:11:38","Y"
"336","28","184","textcontent","7","A","2023-05-21 12:14:23","2025-11-25 14:11:38","Y"
"337","28","185","textcontent","9","A","2023-05-21 12:15:06","2025-11-25 14:11:38","Y"
"338","28","186","textcontent","10","A","2023-05-21 12:16:53","2026-08-03 18:08:50","Y"
"339","28","19","syllabus","12","A","2023-05-21 12:17:02","2025-11-25 14:11:38","Y"
"340","28","26","course_plan","15","A","2023-05-21 12:59:27","2025-11-25 14:11:38","Y"
"341","29","30","banner","1","A","0000-00-00 00:00:00","2026-08-08 15:08:52","N"
"342","29","187","textcontent","4","A","2023-06-08 20:13:33","2026-03-13 13:03:07","Y"
"343","29","188","textcontent","5","A","2023-06-08 20:13:33","2025-11-21 12:11:59","Y"
"344","29","189","textcontent","6","P","2023-06-08 20:13:33","2025-11-21 12:11:59","Y"
"345","29","190","textcontent","7","P","2023-06-08 20:13:33","2025-11-21 12:11:59","Y"
"346","29","20","syllabus","8","P","2023-06-08 20:13:33","2025-11-21 12:11:59","Y"
"347","29","27","course_plan","9","A","2023-06-08 20:13:33","2025-11-21 12:11:59","Y"
"348","11","191","textcontent","9","A","2023-06-21 15:04:37","2025-12-06 15:12:26","Y"
"349","11","192","textcontent","10","A","2023-06-21 15:05:16","2025-12-06 15:12:26","Y"
"350","11","5","testimonials","16","A","2023-06-21 15:07:04","2025-12-06 15:12:26","Y"
"351","20","6","testimonials","6","A","2023-06-27 15:36:48","2023-07-22 16:07:06","Y"
"352","6","7","testimonials","7","A","2023-06-27 16:53:53","2024-09-15 13:09:00","Y"
"353","30","31","banner","1","A","0000-00-00 00:00:00","2026-08-21 14:08:11","N"
"354","30","28","program_overview","2","A","2023-08-03 16:55:45","2025-11-25 17:11:57","N"
"355","30","29","promotional_video","3","A","2023-08-03 16:55:45","2025-11-25 17:11:57","N"
"356","30","193","textcontent","4","D","2023-08-03 16:56:16","2023-08-03 18:08:27","Y"
"357","30","194","textcontent","5","D","2023-08-03 16:56:22","2023-08-03 18:08:43","Y"
"358","30","195","textcontent","4","A","2023-08-03 16:56:22","2025-11-25 17:11:57","Y"
"359","30","196","textcontent","6","A","2023-08-03 16:56:45","2025-11-25 17:11:57","Y"
"360","30","197","textcontent","8","A","2023-08-03 17:00:59","2025-11-25 17:11:57","Y"
"361","30","198","textcontent","11","A","2023-08-03 17:01:44","2026-01-30 11:01:39","Y"
"362","30","17","faculty","12","A","2023-08-03 17:03:07","2025-11-25 17:11:57","Y"
"363","30","21","syllabus","14","A","2023-08-03 17:03:41","2025-11-25 17:11:57","Y"
"364","30","28","course_plan","15","A","2023-08-03 17:14:21","2025-11-25 17:11:57","Y"
"365","31","32","banner","1","A","0000-00-00 00:00:00","2026-08-21 13:08:07","N"
"366","31","29","program_overview","2","A","2023-08-03 20:03:21","2025-11-25 17:11:09","N"
"367","31","30","promotional_video","3","A","2023-08-03 20:03:21","2025-11-25 17:11:09","N"
"368","31","199","textcontent","4","A","2023-08-03 20:05:32","2025-11-25 17:11:09","Y"
"369","31","200","textcontent","6","A","2023-08-03 20:06:15","2025-11-25 17:11:09","Y"
"370","31","201","textcontent","7","A","2023-08-03 20:06:40","2026-01-30 10:01:41","Y"
"371","31","202","textcontent","9","A","2023-08-03 20:07:39","2025-11-25 17:11:09","Y"
"372","31","18","faculty","12","A","2023-08-03 20:08:11","2026-03-15 16:03:49","Y"
"373","31","22","syllabus","13","A","2023-08-03 20:08:25","2025-11-25 17:11:09","Y"
"374","31","8","testimonials","10","A","2023-08-03 20:21:26","2025-11-25 17:11:09","Y"
"375","31","29","course_plan","15","A","2023-08-03 20:23:02","2025-11-25 17:11:09","Y"
"376","32","33","banner","1","A","0000-00-00 00:00:00","2023-08-04 13:08:51","N"
"377","32","30","program_overview","2","A","2023-08-04 13:33:51",\N,"N"
"378","32","31","promotional_video","3","A","2023-08-04 13:33:51",\N,"N"
"379","33","34","banner","1","A","0000-00-00 00:00:00","2025-12-06 16:12:49","N"
"380","33","31","program_overview","2","A","2023-08-10 17:04:23","2025-12-06 16:12:49","N"
"381","33","32","promotional_video","3","A","2023-08-10 17:04:23","2025-12-06 16:12:49","N"
"382","33","203","textcontent","5","A","2023-08-10 17:05:46","2025-12-06 16:12:49","Y"
"383","33","204","textcontent","6","P","2023-08-10 17:06:11","2025-12-06 16:12:49","Y"
"384","33","205","textcontent","7","A","2023-08-10 17:06:34","2025-12-06 16:12:49","Y"
"385","33","206","textcontent","9","P","2023-08-10 17:08:19","2025-12-06 16:12:49","Y"
"386","33","207","textcontent","10","A","2023-08-10 17:08:52","2025-12-06 16:12:49","Y"
"387","33","208","textcontent","11","A","2023-08-10 17:09:22","2026-08-03 18:08:16","Y"
"388","33","30","course_plan","17","A","2023-08-10 17:28:55","2025-12-06 16:12:49","Y"
"389","34","35","banner","1","A","0000-00-00 00:00:00","2026-08-21 14:08:22","N"
"390","34","32","program_overview","2","A","2023-08-19 13:32:11","2024-11-06 14:11:24","N"
"391","34","33","promotional_video","3","A","2023-08-19 13:32:11","2024-11-06 14:11:24","N"
"392","34","209","textcontent","4","A","2023-08-19 13:33:04","2024-11-06 14:11:24","Y"
"393","34","210","textcontent","5","A","2023-08-19 13:33:27","2025-06-24 12:06:27","Y"
"394","34","211","textcontent","6","A","2023-08-19 13:33:49","2024-11-06 14:11:24","Y"
"395","34","212","textcontent","7","A","2023-08-19 13:34:55","2025-06-24 12:06:08","Y"
"396","34","213","textcontent","8","A","2023-08-19 13:35:32","2024-11-06 14:11:24","Y"
"397","34","214","textcontent","9","A","2023-08-19 13:36:11","2024-11-06 14:11:24","Y"
"398","34","215","textcontent","10","A","2023-08-19 13:36:35","2025-06-24 12:06:58","Y"
"399","34","216","textcontent","12","A","2023-08-19 13:36:56","2024-11-06 14:11:24","Y"
"400","34","217","textcontent","13","A","2023-08-19 13:38:25","2026-02-23 17:02:14","Y"
"401","34","218","textcontent","14","A","2023-08-19 13:39:05","2024-11-06 14:11:24","Y"
"402","34","19","faculty","15","A","2023-08-19 13:40:35","2024-11-06 14:11:23","Y"
"403","34","23","syllabus","16","A","2023-08-19 13:40:51","2024-11-06 14:11:24","Y"
"404","34","31","course_plan","17","A","2023-08-19 13:48:04","2024-11-06 14:11:24","Y"
"405","35","36","banner","1","A","0000-00-00 00:00:00","2024-09-20 15:09:41","N"
"406","35","33","program_overview","2","A","2023-08-31 21:46:39","2024-09-20 15:09:41","N"
"407","35","34","promotional_video","3","A","2023-08-31 21:46:39","2024-09-20 15:09:41","N"
"408","35","219","textcontent","4","A","2023-08-31 21:50:33","2024-09-20 15:09:41","Y"
"409","35","220","textcontent","5","A","2023-08-31 21:50:52","2024-09-20 15:09:41","Y"
"410","35","221","textcontent","6","A","2023-08-31 21:51:15","2025-06-24 15:06:02","Y"
"411","35","222","textcontent","7","A","2023-08-31 21:51:52","2025-06-24 15:06:37","Y"
"412","35","223","textcontent","8","A","2023-08-31 21:52:27","2026-08-03 18:08:30","Y"
"413","35","224","textcontent","9","A","2023-08-31 21:53:44","2025-06-24 15:06:04","Y"
"414","35","225","textcontent","10","A","2023-08-31 21:54:10","2024-09-20 15:09:26","Y"
"415","35","226","textcontent","11","A","2023-08-31 21:54:37","2025-06-24 15:06:21","Y"
"416","35","227","textcontent","12","A","2023-08-31 21:54:50","2024-09-20 15:09:57","Y"
"417","35","228","textcontent","13","A","2023-08-31 21:56:25","2024-09-20 15:09:41","Y"
"418","35","229","textcontent","14","A","2023-08-31 21:56:57","2025-06-24 15:06:54","Y"
"419","35","230","textcontent","15","A","2023-08-31 21:57:35","2026-03-12 14:03:45","Y"
"420","35","231","textcontent","16","A","2023-08-31 21:58:09","2024-09-20 15:09:41","Y"
"421","35","232","textcontent","18","A","2023-08-31 21:58:36","2025-06-24 15:06:34","Y"
"422","35","233","textcontent","19","A","2023-08-31 21:59:06","2025-06-24 15:06:09","Y"
"423","35","20","faculty","19","D","2023-08-31 22:00:58","2023-09-01 17:09:00","Y"
"424","35","32","course_plan","22","A","2023-08-31 22:03:48","2024-09-20 15:09:41","Y"
"425","35","24","syllabus","21","A","2023-09-01 14:49:54","2024-09-20 15:09:41","Y"
"426","36","37","banner","1","A","0000-00-00 00:00:00","2025-12-06 15:12:52","N"
"427","36","34","program_overview","2","A","2023-09-01 16:06:26","2025-12-06 15:12:52","N"
"428","36","35","promotional_video","3","A","2023-09-01 16:06:26","2025-12-06 15:12:52","N"
"429","36","234","textcontent","4","A","2023-09-01 16:08:09","2025-12-06 15:12:52","Y"
"430","36","235","textcontent","5","A","2023-09-01 16:08:30","2025-12-06 15:12:52","Y"
"431","36","236","textcontent","6","A","2023-09-01 16:08:50","2025-12-06 15:12:52","Y"
"432","36","237","textcontent","7","A","2023-09-01 16:09:17","2025-12-06 15:12:52","Y"
"433","36","238","textcontent","8","A","2023-09-01 16:09:37","2025-12-06 15:12:52","Y"
"434","36","239","textcontent","9","A","2023-09-01 16:10:21","2025-12-06 15:12:52","Y"
"435","36","240","textcontent","10","A","2023-09-01 16:11:18","2026-08-03 18:08:45","Y"
"436","36","241","textcontent","11","D","2023-09-01 16:11:54","2025-12-06 15:12:27","Y"
"437","36","242","textcontent","12","A","2023-09-01 16:12:19","2025-12-06 15:12:52","Y"
"438","36","243","textcontent","13","A","2023-09-01 16:14:02","2025-12-06 15:12:52","Y"
"439","36","21","faculty","14","A","2023-09-01 16:15:04","2025-12-06 15:12:52","Y"
"440","36","244","textcontent","15","A","2023-09-01 16:15:28","2025-12-06 15:12:52","Y"
"441","36","25","syllabus","16","A","2023-09-01 16:15:38","2025-12-06 15:12:52","Y"
"442","36","33","course_plan","17","A","2023-09-01 17:16:04","2025-12-06 15:12:52","Y"
"443","35","6","academia_panel","20","A","2023-09-01 17:26:56","2024-09-20 15:09:41","Y"
"444","37","38","banner","1","A","0000-00-00 00:00:00","2026-08-21 14:08:11","N"
"445","37","35","program_overview","2","A","2023-10-13 18:52:33","2024-12-27 15:12:26","N"
"446","37","36","promotional_video","3","A","2023-10-13 18:52:33","2024-12-27 15:12:26","N"
"447","37","245","textcontent","4","A","2023-10-13 18:54:16","2024-12-27 15:12:26","Y"
"448","37","246","textcontent","8","A","2023-10-13 18:54:59","2024-12-27 15:12:26","Y"
"449","37","247","textcontent","9","A","2023-10-13 18:55:30","2024-12-27 15:12:26","Y"
"450","37","248","textcontent","10","A","2023-10-13 18:57:08","2024-12-27 15:12:26","Y"
"451","37","249","textcontent","11","A","2023-10-13 19:10:23","2024-12-27 15:12:26","Y"
"452","37","250","textcontent","12","A","2023-10-13 19:10:58","2024-12-27 15:12:26","Y"
"453","37","251","textcontent","13","A","2023-10-13 19:11:28","2024-12-27 15:12:26","Y"
"454","37","252","textcontent","14","A","2023-10-13 19:12:10","2026-08-03 18:08:10","Y"
"455","37","253","textcontent","15","P","2023-10-13 19:12:40","2026-01-22 21:01:51","Y"
"456","37","254","textcontent","16","A","2023-10-13 19:13:14","2024-12-27 15:12:26","Y"
"457","37","255","textcontent","17","A","2023-10-13 19:13:45","2024-12-27 15:12:26","Y"
"458","37","7","academia_panel","18","A","2023-10-13 19:14:22","2024-12-27 15:12:26","Y"
"459","37","22","faculty","19","A","2023-10-13 19:16:16","2025-04-16 14:04:59","Y"
"460","37","26","syllabus","20","A","2023-10-13 19:16:37","2024-12-27 15:12:26","Y"
"461","37","34","course_plan","21","A","2023-10-13 19:37:38","2024-12-27 15:12:26","Y"
"462","38","39","banner","1","A","0000-00-00 00:00:00","2023-10-13 20:10:36","N"
"463","38","36","program_overview","2","A","2023-10-13 19:46:29",\N,"N"
"464","38","37","promotional_video","3","A","2023-10-13 19:46:29",\N,"N"
"465","38","256","textcontent","4","A","2023-10-13 19:47:35","2025-06-24 13:06:39","Y"
"466","38","257","textcontent","5","A","2023-10-13 19:48:26","2025-06-24 13:06:14","Y"
"467","38","258","textcontent","6","A","2023-10-13 19:49:05",\N,"Y"
"468","38","259","textcontent","7","A","2023-10-13 19:50:06","2025-06-24 13:06:08","Y"
"469","38","260","textcontent","8","A","2023-10-13 19:50:54","2025-06-24 13:06:31","Y"
"470","38","261","textcontent","9","A","2023-10-13 19:51:27","2025-06-24 13:06:03","Y"
"471","38","262","textcontent","10","A","2023-10-13 19:52:07",\N,"Y"
"472","38","263","textcontent","11","P","2023-10-13 19:53:20",\N,"Y"
"473","38","264","textcontent","12","P","2023-10-13 19:54:17","2026-01-22 21:01:03","Y"
"474","38","265","textcontent","13","A","2023-10-13 19:54:54",\N,"Y"
"475","38","266","textcontent","14","A","2023-10-13 19:55:35",\N,"Y"
"476","38","27","syllabus","15","A","2023-10-13 19:58:08",\N,"Y"
"477","38","267","textcontent","16","D","2023-10-13 20:08:08","2023-10-13 20:10:31","Y"
"478","38","35","course_plan","17","A","2023-10-13 20:17:54",\N,"Y"
"479","39","40","banner","1","A","0000-00-00 00:00:00","2023-10-28 17:10:36","N"
"480","39","37","program_overview","2","A","2023-10-28 16:50:53",\N,"N"
"481","39","38","promotional_video","3","A","2023-10-28 16:50:53",\N,"N"
"482","39","268","textcontent","4","A","2023-10-28 16:51:42","2023-10-29 16:10:31","Y"
"483","39","269","textcontent","5","A","2023-10-28 16:52:12","2023-10-29 16:10:52","Y"
"484","39","270","textcontent","6","A","2023-10-28 16:52:39",\N,"Y"
"485","39","271","textcontent","7","A","2023-10-28 16:53:21",\N,"Y"
"486","39","272","textcontent","8","A","2023-10-28 16:53:48",\N,"Y"
"487","39","273","textcontent","9","A","2023-10-28 16:54:52","2023-10-29 17:10:55","Y"
"488","39","274","textcontent","10","A","2023-10-28 16:55:25",\N,"Y"
"489","39","275","textcontent","11","A","2023-10-28 16:56:01",\N,"Y"
"490","39","276","textcontent","12","A","2023-10-28 16:56:30",\N,"Y"
"491","39","277","textcontent","13","A","2023-10-28 16:57:02",\N,"Y"
"492","39","23","faculty","14","A","2023-10-28 16:57:56","2023-10-29 16:10:34","Y"
"493","39","28","syllabus","15","A","2023-10-28 16:58:12",\N,"Y"
"494","40","41","banner","1","A","0000-00-00 00:00:00","2024-09-20 15:09:43","N"
"495","40","38","program_overview","2","A","2023-10-28 17:33:48","2025-01-05 18:01:29","N"
"496","40","39","promotional_video","3","A","2023-10-28 17:33:48","2024-09-20 15:09:43","N"
"497","40","278","textcontent","4","A","2023-10-28 17:36:04","2024-12-08 13:12:08","Y"
"498","40","279","textcontent","8","A","2023-10-28 17:36:39","2024-09-20 15:09:43","Y"
"499","40","280","textcontent","9","A","2023-10-28 17:37:06","2026-08-03 18:08:16","Y"
"500","40","281","textcontent","10","A","2023-10-28 17:37:51","2024-12-08 13:12:45","Y"
"501","40","24","faculty","11","A","2023-10-28 17:40:12","2025-01-05 18:01:56","Y"
"502","40","29","syllabus","12","A","2023-10-28 17:40:27","2024-09-20 15:09:43","Y"
"503","40","36","course_plan","13","A","2023-10-28 18:12:39","2024-09-20 15:09:43","Y"
"504","39","37","course_plan","16","A","2023-10-28 18:13:02",\N,"Y"
"505","41","42","banner","1","A","0000-00-00 00:00:00","2026-03-13 18:03:32","N"
"506","41","39","program_overview","2","A","2023-12-22 19:38:15","2026-03-13 18:03:32","N"
"507","41","40","promotional_video","3","A","2023-12-22 19:38:15","2026-03-13 18:03:32","N"
"508","41","282","textcontent","4","A","2023-12-22 19:41:56","2026-03-13 18:03:32","Y"
"509","41","283","textcontent","5","A","2023-12-22 19:43:43","2026-03-13 18:03:32","Y"
"510","41","284","textcontent","6","A","2023-12-22 19:57:26","2026-08-03 18:08:58","Y"
"511","41","285","textcontent","8","A","2023-12-22 19:58:42","2026-03-13 18:03:32","Y"
"512","41","286","textcontent","10","A","2023-12-22 19:59:54","2026-03-13 18:03:32","Y"
"513","41","30","syllabus","11","A","2023-12-22 20:02:43","2026-03-13 18:03:32","Y"
"514","42","43","banner","1","A","0000-00-00 00:00:00","2025-11-25 17:11:49","N"
"515","42","40","program_overview","2","A","2023-12-22 20:45:41","2025-11-25 17:11:49","N"
"516","42","41","promotional_video","3","A","2023-12-22 20:45:41","2025-11-25 17:11:49","N"
"517","42","287","textcontent","4","A","2023-12-22 20:46:30","2025-11-25 17:11:49","Y"
"518","42","288","textcontent","5","A","2023-12-22 20:48:16","2025-11-25 17:11:49","Y"
"519","42","289","textcontent","6","A","2023-12-22 20:54:30","2026-08-03 18:08:10","Y"
"520","42","290","textcontent","7","A","2023-12-22 20:55:48","2025-11-25 17:11:49","Y"
"521","42","291","textcontent","8","D","2023-12-22 20:55:51","2023-12-22 20:12:32","Y"
"522","42","292","textcontent","9","D","2023-12-22 20:55:54","2023-12-22 20:12:20","Y"
"523","42","293","textcontent","9","A","2023-12-22 20:57:16","2025-11-25 17:11:49","Y"
"524","42","294","textcontent","11","D","2023-12-22 21:02:27","2023-12-22 21:12:16","Y"
"525","42","38","course_plan","12","D","2023-12-22 21:04:35","2023-12-22 21:12:03","Y"
"526","43","44","banner","1","A","0000-00-00 00:00:00","2025-12-06 15:12:01","N"
"527","43","41","program_overview","2","A","2023-12-22 21:06:53","2025-12-06 15:12:01","N"
"528","43","42","promotional_video","3","A","2023-12-22 21:06:53","2025-12-06 15:12:01","N"
"529","43","295","textcontent","4","A","2023-12-22 21:09:14","2025-12-06 15:12:01","Y"
"530","43","296","textcontent","5","A","2023-12-22 21:10:55","2025-12-06 15:12:01","Y"
"531","43","297","textcontent","6","A","2023-12-22 21:12:16","2026-08-03 18:08:18","Y"
"532","43","298","textcontent","8","A","2023-12-22 21:14:09","2025-12-06 15:12:01","Y"
"533","43","299","textcontent","8","D","2023-12-22 21:14:12","2023-12-22 21:12:42","Y"
"534","43","300","textcontent","9","A","2023-12-22 21:16:54","2025-12-06 15:12:01","Y"
"535","43","301","textcontent","10","D","2023-12-22 21:21:22","2023-12-22 21:12:08","Y"
"536","43","39","course_plan","11","D","2023-12-22 21:24:21","2023-12-22 21:12:55","Y"
"537","41","40","course_plan","12","A","2023-12-22 21:24:42","2026-03-13 18:03:32","Y"
"538","42","31","syllabus","10","A","2023-12-22 21:31:30","2025-11-25 17:11:49","Y"
"539","42","41","course_plan","11","A","2023-12-22 21:45:48","2025-11-25 17:11:49","Y"
"540","43","32","syllabus","10","A","2023-12-22 21:47:09","2025-12-06 15:12:01","Y"
"541","43","42","course_plan","11","A","2023-12-22 22:58:24","2025-12-06 15:12:01","Y"
"542","44","45","banner","1","A","0000-00-00 00:00:00","2024-06-08 12:06:06","N"
"543","44","42","program_overview","2","A","2024-01-28 11:37:42","2024-08-08 13:08:19","N"
"544","44","43","promotional_video","3","A","2024-01-28 11:37:42","2024-06-08 12:06:06","N"
"545","44","302","textcontent","6","A","2024-01-28 11:38:27","2024-08-08 13:08:14","Y"
"546","44","303","textcontent","7","A","2024-01-28 11:39:50","2024-08-08 14:08:18","Y"
"547","44","304","textcontent","11","A","2024-01-28 11:42:50","2024-06-08 12:06:45","Y"
"548","44","305","textcontent","10","A","2024-01-28 11:43:11","2024-08-08 13:08:13","Y"
"549","44","25","faculty","12","A","2024-01-28 11:47:19","2024-06-08 14:06:39","Y"
"550","44","33","syllabus","13","A","2024-01-28 11:52:12","2024-06-08 12:06:06","Y"
"551","6","34","syllabus","15","A","2024-02-09 13:41:15","2024-09-15 13:09:00","Y"
"552","33","35","syllabus","15","A","2024-02-09 14:10:07","2025-12-06 16:12:49","Y"
"553","3","36","syllabus","15","A","2024-02-09 15:31:19","2025-11-24 21:11:19","Y"
"554","44","43","course_plan","14","A","2024-02-24 12:19:06","2024-06-08 12:06:06","Y"
"555","45","46","banner","1","A","0000-00-00 00:00:00","2024-03-17 11:03:21","N"
"556","45","43","program_overview","2","A","2024-03-17 10:36:29",\N,"N"
"557","45","44","promotional_video","3","A","2024-03-17 10:36:29",\N,"N"
"558","45","37","syllabus","4","A","2024-03-17 10:36:41",\N,"Y"
"559","45","44","course_plan","5","A","2024-03-17 11:06:50",\N,"Y"
"560","46","47","banner","1","A","0000-00-00 00:00:00","2024-04-14 10:04:05","N"
"561","46","44","program_overview","2","A","2024-04-14 10:00:13","2024-04-14 10:04:05","N"
"562","46","45","promotional_video","3","A","2024-04-14 10:00:13","2024-04-14 10:04:05","N"
"563","46","306","textcontent","4","A","2024-04-14 10:01:26","2024-06-29 15:06:30","Y"
"564","46","307","textcontent","5","A","2024-04-14 10:01:58","2024-04-14 10:04:05","Y"
"565","46","308","textcontent","6","A","2024-04-14 10:05:31","2024-04-14 10:04:05","Y"
"566","46","26","faculty","8","A","2024-04-14 10:06:42","2024-04-14 10:04:05","Y"
"567","46","38","syllabus","9","A","2024-04-14 10:06:59","2024-04-14 10:04:05","Y"
"568","46","45","course_plan","10","A","2024-04-14 10:28:21","2024-04-14 10:04:05","Y"
"569","46","309","textcontent","7","A","2024-04-14 10:37:58","2024-04-14 10:04:05","Y"
"570","47","48","banner","1","A","0000-00-00 00:00:00","2024-04-20 23:04:12","N"
"571","47","45","program_overview","2","A","2024-04-20 23:37:01",\N,"N"
"572","47","46","promotional_video","3","A","2024-04-20 23:37:01",\N,"N"
"573","47","39","syllabus","4","A","2024-04-20 23:37:13",\N,"Y"
"574","47","46","course_plan","5","A","2024-04-20 23:53:15",\N,"Y"
"575","48","49","banner","1","A","0000-00-00 00:00:00","2025-11-25 17:11:38","N"
"576","48","46","program_overview","2","A","2024-05-18 18:30:14","2025-11-25 17:11:38","N"
"577","48","47","promotional_video","3","A","2024-05-18 18:30:14","2025-11-25 17:11:38","N"
"578","48","40","syllabus","4","A","2024-05-18 18:30:26","2025-11-25 17:11:38","Y"
"579","48","47","course_plan","6","A","2024-05-18 18:58:34","2025-11-25 17:11:38","Y"
"580","49","50","banner","1","A","0000-00-00 00:00:00","2024-05-21 17:05:08","N"
"581","49","47","program_overview","2","A","2024-05-21 16:33:14","2024-05-21 17:05:08","N"
"582","49","48","promotional_video","3","A","2024-05-21 16:33:14","2024-05-21 17:05:08","N"
"583","49","310","textcontent","4","A","2024-05-21 16:34:11","2024-05-21 17:05:08","Y"
"584","49","311","textcontent","5","A","2024-05-21 16:34:41","2024-05-21 17:05:08","Y"
"585","49","312","textcontent","6","A","2024-05-21 16:35:06","2024-05-21 17:05:08","Y"
"586","49","313","textcontent","7","A","2024-05-21 16:35:31","2024-05-21 17:05:08","Y"
"587","49","314","textcontent","8","A","2024-05-21 16:35:57","2024-05-21 17:05:08","Y"
"588","49","315","textcontent","9","A","2024-05-21 16:36:26","2024-05-21 17:05:08","Y"
"589","49","316","textcontent","10","A","2024-05-21 16:36:50","2024-05-21 17:05:08","Y"
"590","49","317","textcontent","11","A","2024-05-21 16:37:20","2024-05-21 17:05:08","Y"
"591","49","318","textcontent","12","A","2024-05-21 16:37:52","2024-05-21 17:05:08","Y"
"592","49","319","textcontent","13","A","2024-05-21 16:38:34","2024-05-21 17:05:08","Y"
"593","49","320","textcontent","14","A","2024-05-21 16:38:58","2024-05-21 17:05:08","Y"
"594","49","321","textcontent","15","A","2024-05-21 16:39:24","2024-05-21 17:05:08","Y"
"595","49","8","academia_panel","16","A","2024-05-21 16:40:35","2024-05-21 17:05:08","Y"
"596","49","9","academia_panel","17","D","2024-05-21 16:40:38","2024-05-21 16:05:45","Y"
"597","49","27","faculty","17","A","2024-05-21 16:41:06","2024-05-21 17:05:08","Y"
"598","49","48","course_plan","19","A","2024-05-21 16:42:43","2024-05-21 17:05:08","Y"
"599","49","322","textcontent","20","A","2024-05-21 16:43:02","2024-05-21 17:05:08","Y"
"600","49","41","syllabus","18","A","2024-05-21 16:52:15","2024-05-21 17:05:08","Y"
"601","50","51","banner","1","A","0000-00-00 00:00:00","2024-05-21 18:05:51","N"
"602","50","48","program_overview","2","A","2024-05-21 17:29:17",\N,"N"
"603","50","49","promotional_video","3","A","2024-05-21 17:29:17",\N,"N"
"604","50","323","textcontent","4","A","2024-05-21 17:50:24",\N,"Y"
"605","50","324","textcontent","5","A","2024-05-21 18:02:32",\N,"Y"
"606","50","325","textcontent","6","A","2024-05-21 18:02:56",\N,"Y"
"607","50","326","textcontent","7","A","2024-05-21 18:03:21",\N,"Y"
"608","50","327","textcontent","8","A","2024-05-21 18:03:55",\N,"Y"
"609","50","328","textcontent","9","A","2024-05-21 18:04:22",\N,"Y"
"610","50","28","faculty","10","A","2024-05-21 18:04:51",\N,"Y"
"611","50","329","textcontent","11","A","2024-05-21 18:05:23",\N,"Y"
"612","50","330","textcontent","12","A","2024-05-21 18:05:52",\N,"Y"
"613","50","331","textcontent","13","A","2024-05-21 18:06:19",\N,"Y"
"614","50","42","syllabus","14","A","2024-05-21 18:06:40",\N,"Y"
"615","50","49","course_plan","15","A","2024-05-21 18:17:22",\N,"Y"
"616","51","52","banner","1","A","0000-00-00 00:00:00","2024-05-31 17:05:18","N"
"617","51","49","program_overview","2","A","2024-05-31 16:11:18",\N,"N"
"618","51","50","promotional_video","3","A","2024-05-31 16:11:18",\N,"N"
"619","51","332","textcontent","4","D","2024-05-31 16:11:52","2024-05-31 17:05:53","Y"
"620","51","43","syllabus","5","D","2024-05-31 16:12:04","2024-05-31 17:05:46","Y"
"621","52","53","banner","1","A","0000-00-00 00:00:00","2025-12-06 15:12:28","N"
"622","52","50","program_overview","2","A","2024-06-01 13:44:26","2025-12-06 15:12:28","N"
"623","52","51","promotional_video","3","A","2024-06-01 13:44:26","2025-12-06 15:12:28","N"
"624","53","54","banner","1","A","0000-00-00 00:00:00","2024-06-01 13:06:16","N"
"625","53","51","program_overview","2","A","2024-06-01 13:47:08",\N,"N"
"626","53","52","promotional_video","3","A","2024-06-01 13:47:08",\N,"N"
"627","52","44","syllabus","4","D","2024-06-02 12:45:52","2024-06-02 13:06:37","Y"
"628","51","45","syllabus","6","A","2024-06-02 13:20:55",\N,"Y"
"629","52","46","syllabus","5","A","2024-06-02 13:40:43","2025-12-06 15:12:28","Y"
"630","51","50","course_plan","7","A","2024-06-02 13:44:59",\N,"Y"
"631","52","51","course_plan","10","A","2024-06-02 14:02:28","2025-12-06 15:12:28","Y"
"632","52","52","course_plan","7","D","2024-06-02 14:02:31","2024-06-02 14:06:27","Y"
"633","44","333","textcontent","4","A","2024-06-08 12:07:53","2024-08-08 13:08:58","Y"
"634","44","334","textcontent","9","A","2024-06-08 12:09:25","2024-08-08 14:08:08","Y"
