"id","course_id","module_name","added_date","modified_date","status"
"697","65","Module 6 : Data Cleaning and Preparation","2024-08-16 05:15:24",\N,"A"
"698","65","Module 7 : Machine Learning (scikit)","2024-08-16 05:21:17",\N,"A"
"699","65","Module 8 : Tree Based and Boosting Models","2024-08-16 05:23:27",\N,"A"
"700","65","Module 9 : Time Series Analysis and Forecasting","2024-08-16 05:25:30",\N,"A"
"701","65","Module 10 : Natural Language Processing","2024-08-16 05:26:31",\N,"A"
"702","65","Module 11 : Deep Learning Fundamentals","2024-08-16 05:27:36",\N,"A"
"703","66","Python Basics","2024-08-16 06:07:25",\N,"A"
"704","66","SQL for Data Analysis","2024-08-16 06:12:18",\N,"A"
"705","66","Excel for Data Analysis","2024-08-16 06:13:48",\N,"A"
"706","66","Statistics and Probability","2024-08-16 06:26:15",\N,"A"
"707","66","Enterprise Dashboards with Tableau (ELECTIVE)","2024-08-16 06:29:15",\N,"A"
"708","64","Module 1 : Python Fundamentals","2024-08-16 06:31:50",\N,"A"
"709","64","Module 2 : Data Analysis with SQL","2024-08-16 06:33:18",\N,"A"
"710","64","Module 3 : Statistics and Probability","2024-08-16 06:34:39",\N,"A"
"711","64","Module 4 : Data Analysis with ﻿Excel","2024-08-16 06:35:43",\N,"A"
"712","64","Module 5 : Python for Data Science Visualization","2024-08-16 06:36:25",\N,"A"
"713","64","Module 6 : Data Cleaning and Preparation","2024-08-16 06:36:53",\N,"A"
"714","64","Module 7 : Machine Learning (scikit)","2024-08-16 06:37:47",\N,"A"
"715","64","Module 8 : Tree Based and Boosting Models","2024-08-16 06:38:51",\N,"A"
"716","64","Module 9 : Time Series Analysis and Forecasting","2024-08-16 06:40:00",\N,"A"
"717","66","Tactical Analytics","2024-08-16 06:40:28",\N,"A"
"718","64","Module 10 : Natural Language Processing","2024-08-16 06:40:51",\N,"A"
"719","64","Module 11 : Deep Learning Fundamentals","2024-08-16 06:42:18",\N,"A"
"733","71","Module 1 : Python Fundamentals","2024-08-27 12:56:25",\N,"A"
"734","71","Data Analysis with SQL","2024-08-27 12:58:14",\N,"A"
"735","71","Statistics and Probability","2024-08-27 01:01:06",\N,"A"
"736","71","Data Analysis with ﻿Excel","2024-08-27 01:02:19",\N,"A"
"737","71","Python for Data Science Visualization","2024-08-27 01:03:08",\N,"A"
"738","71","Data Cleaning and Preparation","2024-08-27 01:03:42",\N,"A"
"739","71","Machine Learning (scikit)","2024-08-27 01:04:38",\N,"A"
"740","71","Tree Based and Boosting Models","2024-08-27 01:06:20",\N,"A"
"741","71","Time Series Analysis and Forecasting","2024-08-27 01:07:45",\N,"A"
"742","71","Natural Language Processing","2024-08-27 01:08:47",\N,"A"
"743","71","Deep Learning Fundamentals","2024-08-27 01:10:08",\N,"A"
"744","73","Python Fundamentals","2024-08-27 01:24:35",\N,"A"
"745","73","Data Analysis with SQL","2024-08-27 01:25:56",\N,"A"
"746","73","Statistics and Probability","2024-08-27 01:27:20",\N,"A"
"748","73","Data Analysis with ﻿Excel","2024-08-27 01:28:14",\N,"A"
"749","73","Python for Data Science Visualization","2024-08-27 01:29:04",\N,"A"
"750","73","Data Cleaning and Preparation","2024-08-27 01:29:43",\N,"A"
"752","73","Machine Learning (scikit)","2024-08-27 01:30:42",\N,"A"
"754","73","Tree Based and Boosting Models","2024-08-27 01:31:42",\N,"A"
"756","73","Time Series Analysis and Forecasting","2024-08-27 01:33:03",\N,"A"
"758","73","Natural Language Processing","2024-08-27 01:33:59",\N,"A"
"759","73","Deep Learning Fundamentals","2024-08-27 01:35:13",\N,"A"
"763","74","Python Basics","2024-08-28 03:06:27",\N,"A"
"764","74","SQL for Data Analysis","2024-08-28 03:07:29",\N,"A"
"765","74","Excel for Data Analysis","2024-08-28 03:13:48",\N,"A"
"766","74","Statistics and Probability","2024-08-28 03:15:05",\N,"A"
"767","74","EDA with Python","2024-08-28 03:15:41",\N,"A"
"768","74","Enterprise Dashboards with Tableau (ELECTIVE)","2024-08-28 03:16:43",\N,"A"
"769","74","Business Dashboard with Power BI (ELECTIVE)","2024-08-28 03:17:46",\N,"A"
"770","74","Tactical Analytics","2024-08-28 03:18:44",\N,"A"
"771","76","How To Post On Social Media","2024-09-13 05:05:52",\N,"A"
"772","76","Building Your Following & A Tribe","2024-09-13 05:08:27",\N,"A"
"773","76","Standing Out In The Market & Creating Big Impact","2024-09-13 05:10:57",\N,"A"
"789","78","Introduction to Freelancing","2024-09-13 06:04:42",\N,"A"
"790","78","Upwork","2024-09-13 06:05:59","2024-09-16 05:14:03","A"
"806","78","Fiverr","2024-09-16 05:14:19",\N,"A"
"807","78","Tutor Me","2024-09-16 05:15:20",\N,"A"
"808","78","Chegg","2024-09-16 05:15:47","2024-10-25 11:31:11","D"
"809","78","People Per Hour","2024-09-16 05:16:13",\N,"A"
"810","78","Guru","2024-09-16 05:16:58",\N,"A"
"811","78","Pepper Content","2024-09-16 05:17:21",\N,"A"
"812","78","How to use LinkedIn and Twitter to get work directly from social media","2024-09-16 05:19:16",\N,"A"
"813","78","Additional Resources- Recorded sessions","2024-09-16 05:24:47",\N,"A"
"814","80","Google Sheets","2024-09-18 06:55:45",\N,"A"
"815","80","Power BI","2024-09-18 06:57:04",\N,"A"
"816","80","SQL","2024-09-18 06:58:12",\N,"A"
"817","80","Python for Analytics","2024-09-18 06:59:24",\N,"A"
"818","80","Exploratory Data Analysis (EDA)","2024-09-18 07:00:49",\N,"A"
"819","81","Lifecycle of a startup from the garage to 100m dollar annual revenue ","2024-09-22 06:09:22","2024-09-22 07:23:18","A"
"820","81","Key operational breakdowns & risks during the scaling journey","2024-09-22 06:14:06","2024-09-22 07:23:06","A"
"821","81","How ops contributes to top line & bottom line (revenue, profits)","2024-09-22 07:21:51",\N,"A"
"822","81","CEOs/SME/service business owner’s expectations from operations managers and leaders","2024-09-22 07:23:40",\N,"A"
"823","81","How to build a successful customer onboarding process","2024-09-22 07:25:18",\N,"A"
"824","81","How to manage explosion of support tickets & workflow","2024-09-22 07:27:29",\N,"A"
"825","81","How to create customer delight and contribute to topline","2024-09-22 07:29:02",\N,"A"
"826","81","How to assist businesses with review management","2024-09-22 07:31:46",\N,"A"
"827","81","How to deal with escalations, angry customers & refund requests","2024-09-22 07:32:28",\N,"A"
"828","81","How to assist e-commerce businesses with operations","2024-09-22 07:33:34",\N,"A"
"829","81","Project management & automation for ops","2024-09-22 07:35:53",\N,"A"
"830","81","How to use Excel when automations break and save tons of man days every week","2024-09-22 07:37:53",\N,"A"
"831","81","Time-tracking & meeting structures for remote teams","2024-09-22 07:39:15",\N,"A"
"832","81","How to build an MIS for startup founders & SME owners across business verticals","2024-09-22 07:40:23",\N,"A"
"833","81","How to create foolproof processes & SOPs","2024-09-22 07:41:12",\N,"A"
"834","81","How to create effective trainings & playbooks","2024-09-22 07:42:28",\N,"A"
"835","81","How to measure customer satisfaction and enhance customer experience","2024-09-22 07:43:54",\N,"A"
"836","81","How to reduce wastage & duplication of human effort","2024-09-22 07:45:07",\N,"A"
"837","83","INTRODUCTION TO THE INTERNATIONAL LEGAL REGIME","2024-09-27 03:06:39",\N,"A"
"838","83","INTERNATIONAL CONTRACT ENFORCEMENT - SINGAPORE","2024-09-27 03:07:48",\N,"A"
"839","83","CONTRACT ENFORCEMENT IN THE US","2024-09-27 03:08:41",\N,"A"
"840","83","CONTRACT ENFORCEMENT IN UK","2024-09-27 03:10:10",\N,"A"
"841","83","CONTRACT ENFORCEMENT IN DUBAI","2024-09-27 03:10:47",\N,"A"
"842","83","CONTRACT ENFORCEMENT IN HONG KONG","2024-09-27 03:11:25",\N,"A"
"843","83","CONTRACT ENFORCEMENT IN CANADA","2024-09-27 03:12:03",\N,"A"
"844","83","CONTRACT ENFORCEMENT IN JAPAN","2024-09-27 03:12:35",\N,"A"
"845","83","CONTRACT ENFORCEMENT IN BRAZIL","2024-09-27 03:13:13",\N,"A"
"846","83","CONTRACT ENFORCEMENT IN NETHERLANDS","2024-09-27 03:13:50",\N,"A"
"847","83","INTERNATIONAL CONFLICT MANAGEMENT AND NEGOTIATION","2024-09-27 03:14:23",\N,"A"
"848","83","MANEUVERING THROUGH INTERNATIONAL NEGOTIATIONS, MEDIATIONS AND CONCILIATIONS: A GUIDE FOR LAWYERS","2024-09-27 03:15:16",\N,"A"
"849","83","UNDERSTANDING THE ANATOMY OF CONTRACT DRAFTING","2024-09-27 03:16:01",\N,"A"
"850","83","HOW TO DRAFT INTERNATIONAL CONTRACTS AND NOTICES","2024-09-27 03:19:36",\N,"A"
"851","83","INTERNATIONAL COMMERCIAL ARBITRATION AS A MODE OF DISPUTE RESOLUTION FOR INTERNATIONAL CONTRACTS","2024-09-27 03:20:34",\N,"A"
"852","83","IMPLICATIONS OF CHOICE OF CONTRACT LAW OF SINGAPORE, UK, US, CANADA AND INDIA","2024-09-27 03:21:40",\N,"A"
"853","83","DRAFTING STATEMENTS OF CLAIM AND DEFENCE","2024-09-27 03:22:42",\N,"A"
"854","83","TEMPLATES","2024-09-27 03:24:21",\N,"A"
"855","84","Market research for job hunting","2024-09-27 03:33:24",\N,"A"
"856","84","Creating your war stories and case studies","2024-09-27 03:35:43",\N,"A"
"857","84","Building a robust outreach program","2024-09-27 03:36:29",\N,"A"
"858","84","Leveraging Social Media to Build Relationships","2024-09-27 03:37:22",\N,"A"
"859","84","Leveraging Institutions","2024-09-27 03:38:10",\N,"A"
"860","84","Interview preparation","2024-09-27 03:38:53",\N,"A"
"861","84","How networking and outreach strategy differs for senior professionals","2024-09-27 03:39:52",\N,"A"
"862","85","Introduction to Freelancing","2024-09-27 03:55:24",\N,"A"
"863","85","Upwork","2024-09-27 03:56:32",\N,"A"
"864","85","Fiverr","2024-09-27 03:58:06",\N,"A"
"865","85","Tutor Me","2024-09-27 03:59:16",\N,"A"
"866","85","Chegg","2024-09-27 03:59:38","2024-10-25 11:32:17","D"
"867","85","People Per Hour","2024-09-27 04:00:06",\N,"A"
"868","85","Guru","2024-09-27 04:00:29",\N,"A"
"869","85","Pepper Content","2024-09-27 04:00:54",\N,"A"
"870","85","How to use LinkedIn and Twitter to get work directly from social media","2024-09-27 04:01:13",\N,"A"
"871","85","Additional Resources- Recorded sessions","2024-09-27 04:02:35",\N,"A"
"872","87","Introduction to the patent law","2024-10-10 04:16:32",\N,"A"
"873","87","Patent Searches, Specification, Claims and Application","2024-10-10 04:18:45",\N,"A"
"874","87","Patent Prosecution","2024-10-10 04:21:13",\N,"A"
"875","87","Patent law in the U.S. and international filing of patents","2024-10-10 04:23:14",\N,"A"
"876","87","Patent monetization","2024-10-10 04:25:03",\N,"A"
"877","87","Patent Litigation and Dispute Resolution","2024-10-10 04:26:20",\N,"A"
"878","87","Patent Law and Emerging Technologies","2024-10-10 04:27:48",\N,"A"
"879","87","International Patent Strategies","2024-10-10 04:28:48",\N,"A"
"880","87","Patent Ethics, Policy, and Future Trends","2024-10-10 04:29:45",\N,"A"
"881","87","Practical U.S. Patent Law Applications","2024-10-10 04:30:35",\N,"A"
"882","87","Mastering USPTO Procedures","2024-10-10 04:31:52",\N,"A"
"883","88","Module 1: Introduction to US Patent Law","2024-10-13 07:34:08",\N,"A"
"885","88","Module 2: The Patent Application Process","2024-10-13 07:43:20",\N,"A"
"886","88","Module 3: Patent Prosecution","2024-10-13 07:56:15",\N,"A"
"887","88","Module 4: Patent Searching and Analysis","2024-10-13 07:57:44",\N,"A"
"888","88","Module 5: Patent Drafting","2024-10-13 08:01:02",\N,"A"
"889","88","Module 6: The MPEP: A Comprehensive Guide","2024-10-13 08:02:32",\N,"A"
"890","88","Module 7: 35 U.S.C. § 102: Novelty and Prior Art","2024-10-13 08:11:11",\N,"A"
"891","88","Module 8: 35 U.S.C. § 103: Non-Obviousness","2024-10-13 08:15:55",\N,"A"
"892","88","Module 9: 35 U.S.C. § 112: Written Description and Enablement","2024-10-13 08:20:13",\N,"A"
"893","88","Module 10: Patent Infringement","2024-10-13 08:21:25",\N,"A"
"894","88","Module 11: Patent Licensing Assignment and Monetization","2024-10-13 08:23:24",\N,"A"
"895","88","Module 12: Patent Litigation, Pre Grant and Post Grant Opposition","2024-10-13 08:28:18",\N,"A"
"896","88","Module 13: International Patent Law","2024-10-13 08:35:12",\N,"A"
"897","88","Module 14: Ethics and Professional Responsibility","2024-10-13 08:37:55",\N,"A"
"898","88","Module 15: Patent Examination Practice","2024-10-13 08:38:36",\N,"A"
"899","88","Module 16: Biotechnology Patents","2024-10-13 08:39:28",\N,"A"
"900","88","Module 17: Computer-Related Inventions","2024-10-13 08:39:53",\N,"A"
"901","88","Module 18: Design Patents","2024-10-13 08:41:17",\N,"A"
"902","88","Module 19: Plant Patents","2024-10-13 08:42:06",\N,"A"
"903","88","Module 20: Patent Bar Exam Preparation","2024-10-13 08:42:43",\N,"A"
"920","90","How To Post On Social Media","2024-10-17 02:57:45",\N,"A"
"921","90","Building Your Following & A Tribe","2024-10-17 02:58:31",\N,"A"
"922","90","Standing Out In The Market & Creating Big Impact","2024-10-17 02:59:31",\N,"A"
"923","94","INTRODUCTION TO THE INTERNATIONAL LEGAL REGIME","2024-10-17 08:24:44",\N,"A"
"924","94","INTERNATIONAL CONFLICT MANAGEMENT AND NEGOTIATION","2024-10-17 08:25:39",\N,"A"
"925","94","UNDERSTANDING THE ANATOMY OF CONTRACT DRAFTING","2024-10-17 08:32:04",\N,"A"
"926","94","INTERNATIONAL COMMERCIAL ARBITRATION","2024-10-17 08:35:58",\N,"A"
"927","94","DOING BUSINESS WITH CHINA","2024-10-17 08:39:28",\N,"A"
"928","94","DOING BUSINESS IN THE UNITED KINGDOM (UK)","2024-10-17 08:41:11",\N,"A"
"929","94","DOING BUSINESS IN THE UNITED STATES OF AMERICA (US)","2024-10-17 08:43:22",\N,"A"
"930","94","DOING BUSINESS IN THE MIDDLE EAST","2024-10-17 08:46:12",\N,"A"
"931","94","DOING BUSINESS IN SINGAPORE","2024-10-17 08:50:28",\N,"A"
"932","94","DOING BUSINESS IN JAPAN","2024-10-17 08:55:50","2024-10-17 09:04:29","A"
"933","94","DOING BUSINESS IN BRAZIL","2024-10-17 09:04:41",\N,"A"
"934","94","INTERNATIONAL TAXATION AND TRANSFER","2024-10-17 09:09:14",\N,"A"
"935","94","HOW TO ENTER A FOREIGN MARKET","2024-10-17 09:13:18",\N,"A"
"936","94","DOING BUSINESS IN EUROPEAN UNION","2024-10-17 09:14:05",\N,"A"
"937","94","DOING BUSINESS IN CANADA","2024-10-17 09:18:07",\N,"A"
"938","94","DOING BUSINESS IN RUSSIA","2024-10-17 09:24:17",\N,"A"
"939","95","INTRODUCTION TO THE INTERNATIONAL LEGAL REGIME","2024-10-18 02:44:07",\N,"A"
"940","95","INTERNATIONAL CONTRACT ENFORCEMENT - SINGAPORE","2024-10-18 02:45:12",\N,"A"
"941","95","CONTRACT ENFORCEMENT IN THE US","2024-10-18 02:46:03",\N,"A"
"942","95","CONTRACT ENFORCEMENT IN UK","2024-10-18 02:47:29",\N,"A"
"943","95","CONTRACT ENFORCEMENT IN DUBAI","2024-10-18 02:48:06",\N,"A"
"944","95","CONTRACT ENFORCEMENT IN HONG KONG","2024-10-18 02:48:44",\N,"A"
"945","95","CONTRACT ENFORCEMENT IN CANADA","2024-10-18 02:49:22",\N,"A"
"946","95","CONTRACT ENFORCEMENT IN JAPAN","2024-10-18 02:50:08",\N,"A"
"947","95","CONTRACT ENFORCEMENT IN BRAZIL","2024-10-18 02:50:46",\N,"A"
"948","95","CONTRACT ENFORCEMENT IN NETHERLANDS","2024-10-18 02:51:25",\N,"A"
"949","95","INTERNATIONAL CONFLICT MANAGEMENT AND NEGOTIATION","2024-10-18 02:52:13",\N,"A"
"950","95","MANEUVERING THROUGH INTERNATIONAL NEGOTIATIONS, MEDIATIONS AND CONCILIATIONS: A GUIDE FOR LAWYERS","2024-10-18 02:53:06",\N,"A"
"951","95","UNDERSTANDING THE ANATOMY OF CONTRACT DRAFTING","2024-10-18 02:53:55",\N,"A"
"952","95","HOW TO DRAFT INTERNATIONAL CONTRACTS AND NOTICES","2024-10-18 02:57:24",\N,"A"
"953","95","INTERNATIONAL COMMERCIAL ARBITRATION AS A MODE OF DISPUTE RESOLUTION FOR INTERNATIONAL CONTRACTS","2024-10-18 02:58:20",\N,"A"
"954","95","IMPLICATIONS OF CHOICE OF CONTRACT LAW OF SINGAPORE, UK, US, CANADA AND INDIA","2024-10-18 02:59:36",\N,"A"
"955","95","DRAFTING STATEMENTS OF CLAIM AND DEFENCE","2024-10-18 03:00:42",\N,"A"
"956","95","TEMPLATES","2024-10-18 03:02:15",\N,"A"
"957","96","Service business models & vision","2024-10-20 11:40:29",\N,"A"
"958","96","How to build your first community","2024-10-20 11:41:36",\N,"A"
"959","96","How to get started with your first offer","2024-10-20 11:42:48",\N,"A"
"960","96","Pricing strategies & new service launch","2024-10-20 11:43:56",\N,"A"
"961","96","How set up a system to generate referrals, cross-selling and upselling","2024-10-20 11:44:41",\N,"A"
"962","96","How to create a business development engine","2024-10-20 11:45:50",\N,"A"
"963","96","Storytelling for service business owners","2024-10-20 11:46:23",\N,"A"
"964","96","How to generate leverage from testimonials & automate them","2024-10-20 11:47:12",\N,"A"
"965","96","Business financing","2024-10-20 11:48:00",\N,"A"
"966","96","How to nurture leads through marketing funnels","2024-10-20 11:49:03",\N,"A"
"967","96","How to step up your online presence in the digital economy","2024-10-20 11:49:52",\N,"A"
"968","96","How to enable other people to deliver the service (replace yourself)","2024-10-20 11:51:15",\N,"A"
"969","96","How to run operations & delivery","2024-10-20 11:52:05",\N,"A"
"970","96","How to run your business like a Fortune 500 CEO","2024-10-20 11:57:53",\N,"A"
"971","96","How to run the hiring process","2024-10-20 11:58:45",\N,"A"
"972","96","How to manage a remote team","2024-10-20 11:59:49",\N,"A"
"973","96","How to create leaders and replace yourself in the organisation & free up your time","2024-10-20 12:00:56",\N,"A"
"974","96","How to deal with common legal, compliance and tax issues","2024-10-20 12:02:03",\N,"A"
"975","97","Mental Health","2024-11-08 06:53:48",\N,"A"
"976","97","Maternity Nursing","2024-11-08 06:54:35",\N,"A"
"977","97","Pediatrics and Basic Care","2024-11-08 06:55:58",\N,"A"
"978","97","Medical and Surgical Nursing: Core Systems","2024-11-08 06:56:52",\N,"A"
"979","97","Medical and Surgical Nursing: Vital Systems","2024-11-08 06:57:30",\N,"A"
"980","98","Listening","2024-11-08 07:37:18",\N,"A"
"981","98","Reading","2024-11-08 07:37:50",\N,"A"
"982","98","Writing","2024-11-08 07:38:21",\N,"A"
"983","98","Speaking","2024-11-08 07:39:07",\N,"A"
"984","100","American Legal System, Courts and Regulatory Authorities","2024-11-22 01:40:31",\N,"A"
"985","100","US Contract Law","2024-11-22 01:41:34",\N,"A"
"987","100","How to draft various clauses of a general contract","2024-11-22 01:45:38","2024-11-22 02:24:35","A"
"988","100","General Commercial Contracts and Business Agreements useful for US paralegal work","2024-11-22 01:49:09",\N,"A"
"989","100","How to Draft US Business Formation Agreements / By laws","2024-11-22 01:50:35",\N,"A"
"990","100","How to Draft US IP License Agreements","2024-11-22 01:52:38",\N,"A"
"991","100","How to draft US Technology Agreements","2024-11-22 01:54:51",\N,"A"
"992","100","Contract Enforcement in US","2024-11-22 01:56:42","2024-11-22 02:21:28","A"
"993","100","Steps in Contract Lifecycle Management","2024-11-22 02:00:46",\N,"A"
"994","100","Navigating and using freelancing platforms","2024-11-22 02:02:52",\N,"A"
"995","103","Writing Assessment","2024-12-06 12:27:33",\N,"A"
"996","103","Oral Assessments","2024-12-06 12:29:18",\N,"A"
"997","103","Functioning Legal Knowledge For Sqe2","2024-12-06 12:30:45",\N,"A"
"998","104","Market research for job hunting","2024-12-06 01:16:22",\N,"A"
"999","104","Creating your war stories and case studies","2024-12-06 01:18:11",\N,"A"
"1000","104","Building a robust outreach program","2024-12-06 01:19:10",\N,"A"
"1001","104","Leveraging Social Media to Build Relationships","2024-12-06 01:20:11",\N,"A"
"1002","104","Leveraging Institutions","2024-12-06 01:21:01",\N,"A"
"1003","104","Interview preparation","2024-12-06 01:21:47",\N,"A"
"1004","104","How networking and outreach strategy differs for senior professionals","2024-12-06 01:23:08",\N,"A"
"1005","106","Week 1: Introduction to Canadian Healthcare System & Cultural Sensitivity","2024-12-22 02:29:16",\N,"A"
"1006","106","Week 2: Effective Communication in the Canadian Healthcare Workplace","2024-12-22 02:31:47",\N,"A"
"1007","106","Week 3: Canadian Workplace Norms and Expectations","2024-12-22 02:34:13",\N,"A"
"1008","106","Week 4: Understanding Cultural Diversity in the Canadian Workforce","2024-12-22 02:39:49",\N,"A"
"1009","106","Week 5: Navigating Canadian Patient Interaction Norms","2024-12-22 02:42:31",\N,"A"
"1010","106","Week 6: Adjusting to Canadian Healthcare Workplace Culture","2024-12-22 02:43:44",\N,"A"
"1011","106","Week 7: Professional Isolation and Building Support Networks","2024-12-22 02:45:31",\N,"A"
"1012","106","Week 8: Applying Cultural Competence to Clinical Practice","2024-12-22 02:46:35",\N,"A"
"1013","107","Introduction to Android and Environment Set-up","2025-01-08 02:26:15",\N,"A"
"1014","107","Programming and Kotlin Basics","2025-01-08 02:26:47",\N,"A"
"1015","107","Kotlin Advanced and OOPS Concepts","2025-01-08 02:27:22",\N,"A"
"1016","107","Android Fundamentals: Core Components and Architecture","2025-01-08 02:27:56",\N,"A"
"1017","107","Android UI Components and XML","2025-01-08 02:28:33",\N,"A"
"1018","107","Jetpack and Compose","2025-01-08 02:29:08",\N,"A"
"1019","107","Introduction to Coroutines in Kotlin","2025-01-08 02:29:42",\N,"A"
"1020","107","Advanced Coroutines and Flow","2025-01-08 02:30:16",\N,"A"
"1021","107","Integrating APIs in Android Apps","2025-01-08 02:30:53",\N,"A"
"1022","107","Data Management in Android (Firebase and Room DB)","2025-01-08 02:31:26",\N,"A"
"1023","107","Android Services and Background Task Management","2025-01-08 02:32:09",\N,"A"
"1024","107","Dependency Injection with Dagger Hilt","2025-01-08 02:32:49",\N,"A"
"1025","107","Clean Architecture in Android","2025-01-08 02:33:25",\N,"A"
"1026","107","Advanced Android Development","2025-01-08 02:34:04",\N,"A"
"1027","108","Introduction to iOS Development and Environment Set-up","2025-01-08 03:05:13",\N,"A"
"1028","108","Programming and Swift Basics","2025-01-08 03:08:11",\N,"A"
"1029","108","Swift Advanced and OOP Concepts","2025-01-08 03:09:09",\N,"A"
"1030","108","iOS App Fundamentals","2025-01-08 03:09:43",\N,"A"
"1031","108","SwiftUI Essentials","2025-01-08 03:11:22",\N,"A"
"1032","108","Advanced SwiftUI Concepts","2025-01-08 03:11:53",\N,"A"
"1033","108","Networking and API Integration","2025-01-08 03:13:03",\N,"A"
"1034","108","Data Persistence and Core Data","2025-01-08 03:14:06",\N,"A"
"1035","108","Introduction to Combine Framework","2025-01-08 03:14:38",\N,"A"
"1036","108","Concurrency with Swift","2025-01-08 03:15:15",\N,"A"
"1037","108","Testing and Debugging","2025-01-08 03:15:50",\N,"A"
"1038","108","App Store Submission","2025-01-08 03:16:31",\N,"A"
"1039","109","Introduction to Java Programming","2025-01-08 03:39:04",\N,"A"
"1040","109","Object-Oriented Programming (OOP) in Java","2025-01-08 03:39:40",\N,"A"
"1041","109","Java Core Concepts","2025-01-08 03:40:21",\N,"A"
"1042","109","Data Structures Fundamentals","2025-01-08 03:40:55",\N,"A"
"1043","109","Advanced Data Structures","2025-01-08 03:41:29",\N,"A"
"1044","109","Algorithms Basics","2025-01-08 03:41:57",\N,"A"
"1045","109","Dynamic Programming","2025-01-08 03:42:32",\N,"A"
"1046","109","Problem-Solving with Java","2025-01-08 03:43:08",\N,"A"
"1047","109","System Design Basics (Optional)","2025-01-08 03:43:56",\N,"A"
"1048","109","Testing and Debugging","2025-01-08 03:44:26",\N,"A"
"1057","69","Module 1: Foundations of Social Media Strategy","2025-02-07 01:48:19",\N,"A"
"1058","69","Module 2: AI-Driven Social Media Growth","2025-02-07 01:49:08",\N,"A"
"1059","69","Module 3: Viral Content Creation & Monetization","2025-02-07 01:49:58",\N,"A"
"1060","69","Module 4: Content Creation & Visual Storytelling","2025-02-07 01:50:20",\N,"A"
"1061","69","Module 5: Social Media Advertising & Conversion Optimization","2025-02-07 01:51:14",\N,"A"
"1062","69","Module 6: Platform-Specific Growth Strategies","2025-02-07 01:52:03",\N,"A"
"1063","69","Module 7: Lead Generation & Funnel Building","2025-02-07 01:52:50",\N,"A"
"1064","69","Module 8: Funnel Design & Customer Retention","2025-02-07 01:53:20",\N,"A"
"1065","69","Module 9: Community Engagement & Audience Retention","2025-02-07 01:53:53",\N,"A"
"1066","69","Module 10: Data-Driven Social Media Management","2025-02-07 01:54:43",\N,"A"
"1067","3","Module 1: How to Build a Strong Employer Brand","2025-02-07 04:01:44",\N,"A"
"1068","3","Module 2: How to Provide Virtual Assistance & Optimize Productivity","2025-02-07 04:02:21",\N,"A"
"1069","3","Module 3: How to Manage Projects for Startups","2025-02-07 04:02:58",\N,"A"
"1070","3","Module 4: How to Create & Manage Digital Content","2025-02-07 04:03:33",\N,"A"
"1071","3","Module 5: How to Manage Customer Service & Lead Generation","2025-02-07 04:04:32",\N,"A"
"1072","3","Module 6: How to Use Data-Driven Strategies for Business Management","2025-02-07 04:05:13",\N,"A"
"1073","3","Module 7: How to Set Up Sales Funnels & Digital Marketing","2025-02-07 04:05:50",\N,"A"
"1074","3","Module 8: How to Manage Technical & Development Projects","2025-02-07 04:06:38",\N,"A"
"1075","3","Module 9: How to Build a Personal Brand & Lead Teams","2025-02-07 04:07:16",\N,"A"
"1076","3","Module 10: How to Use Digital Tools & Automation Effectively","2025-02-07 04:08:23",\N,"A"
"1077","33","Module 1: Foundations of Content Marketing","2025-02-07 04:17:46",\N,"A"
"1078","33","Module 2: Lead Generation & Conversion Content","2025-02-07 04:18:27",\N,"A"
"1079","33","Module 3: SEO, Blogging & Organic Growth","2025-02-07 04:19:37",\N,"A"
"1080","33","Module 4: Social Media & Community Building","2025-02-07 04:20:43",\N,"A"
"1081","33","Module 5: Email & Lead Nurturing Strategies","2025-02-07 04:21:35",\N,"A"
"1082","33","Module 6: Content Strategy for Business Growth","2025-02-07 04:22:36",\N,"A"
"1083","33","Module 7: Brand Positioning & Thought Leadership","2025-02-07 04:23:22",\N,"A"
"1084","33","Module 8: Team Building & Recruitment Content","2025-02-07 04:24:15",\N,"A"
"1085","33","Module 9: Fundraising & Investor Content","2025-02-07 04:24:59",\N,"A"
"1086","33","Module 10: Customer Success & Retention","2025-02-07 04:25:23",\N,"A"
"1087","55","Module 1: Strategic Video Marketing Fundamentals","2025-02-07 04:35:59",\N,"A"
"1088","55","Module 2: Crafting High-Converting Digital Ads","2025-02-07 04:36:40",\N,"A"
"1089","55","Module 3: Advanced Video Production Techniques","2025-02-07 04:37:12",\N,"A"
"1090","55","Module 4: Maximizing AI for Video Production & Repurposing","2025-02-07 04:37:58",\N,"A"
"1091","55","Module 5: Video Funnel Creation & Optimization","2025-02-07 04:38:37",\N,"A"
"1092","55","Module 6: Leveraging Motion Graphics & Animation","2025-02-07 04:39:20",\N,"A"
"1093","55","Module 7: Video Enhancement & Advanced Editing Techniques","2025-02-07 04:40:00",\N,"A"
"1094","55","Module 8: Building Your Brand with Video & Graphics","2025-02-07 04:40:40",\N,"A"
"1095","55","Module 9: Monetizing Video & Visual Communication Skills","2025-02-07 04:41:20",\N,"A"
"1096","55","Module 10: Streamlining Video Editing Workflows & Productivity","2025-02-07 04:41:51",\N,"A"
"1097","72","Module 1: Foundations of Data Science & AI in Business","2025-02-07 07:12:17",\N,"A"
"1098","72","Module 2: Exploratory Data Analysis (EDA) & Visualization","2025-02-07 07:13:17",\N,"A"
"1099","72","Module 3: AI-Powered Automation & Productivity","2025-02-07 07:14:20",\N,"A"
